nodeID nodeLabel nodeSymbol
1315 214896 NA
1316 205175 NA
1317 212647 NA
1318 222026 NA
1319 205694 NA
1320 204962 NA
1321 214879 NA
1322 202918 NA
1323 216566 NA
1324 213322 NA
1325 216665 NA
1326 212682 NA
1327 199540 NA
1328 203190 NA
1329 208255 NA
1330 204020 NA
1331 216619 NA
1332 204728 NA
1333 205940 NA
1334 205076 NA
1335 202897 NA
1336 200768 NA
1337 212207 NA
1338 207919 NA
1339 202585 NA
1340 216694 NA
1341 229641 NA
1342 202336 NA
1343 211978 NA
1344 122265 SMURF2
1345 202919 NA
1346 199468 NA
1347 207570 NA
1348 202539 NA
1349 212822 NA
1350 202556 NA
1351 221043 NA
1352 199986 NA
1353 211962 NA
1354 212408 NA
1355 200504 NA
1356 111975 RNF5
1357 111422 POLE
1358 111432 POLR2G
1359 108344 SLC29A1
1360 117078 PRAME
1361 113662 NELFE
1362 117421 NELFB
1363 114973 NCOR1
1364 121836 CACTIN
1365 107604 CLIC1
1366 113650 ABHD16A
1367 114091 IFITM1
1368 123505 HM13
1369 115698 TMEM147
1370 123860 TMEM222
1371 122105 DNAJC1
1372 120980 GPRC5C
1373 114924 SPAG7
1374 107003 ATP5G3
1375 107843 CSNK2B
1376 107842 CSNK2A2
1377 110245 LYN
1378 114444 MBD4
1379 121786 C6orf47
1380 108552 FGFR3
1381 107017 ATP6V1G2
1382 107012 ATP6V1E1
1383 123563 TSC22D4
1384 115078 KIAA0408
1385 120844 CEP72
1386 121170 TRIM39
1387 123657 CDCA3
1388 115205 FCHSD2
1389 130969 CCDC158
1390 124119 RHOXF2
1391 125373 LENG8
1392 110284 MAGEA11
1393 124964 MGME1
1394 110064 KRT15
1395 120654 MCM10
1396 115535 CALCOCO2
1397 125211 TP53RK
1398 107133 BNIP3L
1399 120926 DOK5
1400 116198 CCDC85B
1401 130349 FAM27E3
1402 123234 CEP70
1403 110085 KRT81
1404 122501 KXD1
1405 106575 ACTB
1406 107499 CFL1
1407 121830 ZNF250
1408 116178 MAPRE2
1409 108431 EWSR1
1410 121276 PRTFDC1
1411 117177 TRIM29
1412 124247 CRACR2A
1413 116694 CLUAP1
1414 119604 CINP
1415 108190 DVL3
1416 114339 CCNK
1417 118807 MAGEH1
1418 122069 MOAP1
1419 124219 LNX1
1420 117035 QPRT
1421 123756 KRTAP4-12
1422 108003 DCTD
1423 113272 VIM
1424 127358 ALS2CR11
1425 124101 FAM120B
1426 116498 PHLDA1
1427 121601 KLHL42
1428 123791 USHBP1
1429 113422 ZBTB25
1430 122280 MEAF6
1431 123753 L3MBTL2
1432 120265 ZSCAN32
1433 113869 RBM10
1434 121796 PTBP2
1435 115380 RWDD2B
1436 112660 SULT1E1
1437 120385 ENOX1
1438 115214 POM121
1439 115396 COL4A3BP
1440 111373 PLSCR1
1441 116238 CPSF6
1442 114626 ZBED1
1443 117391 SPEF1
1444 110155 LGALS8
1445 115143 DAZAP2
1446 119920 DCUN1D1
1447 106868 TRIM23
1448 117581 RIBC2
1449 124465 FBF1
1450 107321 CBS
1451 119595 VTA1
1452 114011 STK24
1453 116400 PDCD10
1454 114730 TRIP13
1455 118794 C11orf54
1456 107483 CEBPG
1457 110448 MLLT6
1458 120795 ZNF446
1459 123252 ZSCAN16
1460 129744 KANSL1
1461 123565 MAP1LC3B
1462 119455 ZDHHC3
1463 109132 GPS2
1464 112210 SAT1
1465 124416 RBM17
1466 116826 FBXO28
1467 110721 MYL6
1468 116237 NUDT21
1469 124216 GTPBP3
1470 110353 MDFI
1471 120592 DDX19A
1472 116220 RBPMS
1473 120623 STRBP
1474 116000 NEK6
1475 113364 YWHAG
1476 125266 DTX2
1477 115070 GPRIN2
1478 126101 TSACC
1479 119242 ZBTB7B
1480 123553 ITM2C
1481 111053 OTX1
1482 114890 FXR2
1483 115598 RTN3
1484 122961 NUDT18
1485 129508 SLC22A24
1486 109247 GYG1
1487 109252 GYS1
1488 109202 GSTM3
1489 111275 PHKB
1490 120312 C20orf27
1491 119676 SUFU
1492 110683 MVK
1493 115643 HMG20A
1494 120330 TESC
1495 122967 ZC3H14
1496 113972 NME5
1497 126791 DYDC1
1498 119121 DCAF8
1499 116563 ARHGEF15
1500 117369 MOB4
1501 106808 ANXA11
1502 124962 TIFA
1503 116727 ZBTB43
1504 127075 ZNF417
1505 117169 LDOC1
1506 107758 CLDN7
1507 122817 ZC2HC1C
1508 109431 HNRNPK
1509 120573 RBM41
1510 116315 KAT7
1511 123987 TCHP
1512 109438 HOXA1
1513 127889 CCDC185
1514 119662 RASD1
1515 117321 RAD54B
1516 123126 CCDC33
1517 112486 SMARCD1
1518 121486 PBXIP1
1519 108189 DVL2
1520 120720 ZNF821
1521 121144 CTPS2
1522 121927 AASDHPPT
1523 106826 BIRC2
1524 115794 DCTN2
1525 110052 KRT6B
1526 120180 GIN1
1527 115802 AGR2
1528 119965 PRR13
1529 121890 KLHL12
1530 120562 PHF10
1531 115236 AP5Z1
1532 113286 VSNL1
1533 118854 PHPT1
1534 118984 DNMT3L
1535 110274 MAGEA1
1536 119977 MIEF1
1537 114477 NOL3
1538 113922 FZD9
1539 119267 CUTC
1540 117712 CNNM3
1541 125490 ZMYND19
1542 129838 PPP1R37
1543 124083 LZTS2
1544 117165 NUP62
1545 119759 NUP54
1546 119967 FBXW5
1547 108566 FHL3
1548 112805 MLX
1549 116473 GABARAPL2
1550 114517 PRC1
1551 110894 NME1
1552 120405 WDYHV1
1553 111123 PBX3
1554 121356 AGTRAP
1555 124606 NAV2
1556 122590 C19orf57
1557 127131 C19orf25
1558 110812 SEPT2
1559 115475 SORBS3
1560 120495 APPL2
1561 113751 USP5
1562 109456 HOXB6
1563 122527 DCTPP1
1564 119845 RBM11
1565 108596 FOXS1
1566 123298 THAP7
1567 139071 LURAP1
1568 106790 SLC25A6
1569 108440 EYA2
1570 122012 DMRTB1
1571 110854 NFIC
1572 124024 LLPH
1573 127407 DPPA2
1574 107342 CCNH
1575 115788 SSSCA1
1576 117644 BLOC1S6
1577 119225 CCDC53
1578 125030 MAPK1IP1L
1579 120846 ASUN
1580 122495 ZNF655
1581 114867 STX8
1582 115753 VTI1B
1583 117539 GPSM1
1584 132114 KCTD4
1585 109346 HK2
1586 107500 CFL2
1587 117583 ZNF337
1588 119947 DNAJC10
1589 117328 PGLS
1590 126498 RALYL
1591 117716 CHIC2
1592 119019 BAZ2B
1593 123658 MXD3
1594 114467 PLOD3
1595 115333 PDCD6
1596 110678 TRIM37
1597 122934 FAM124B
1598 111693 PSME2
1599 124400 C1orf94
1600 111317 PIN1
1601 117530 FAM127B
1602 114872 PSMF1
1603 114686 CYTH3
1604 113511 ZNF165
1605 119388 TCEB3B
1606 116630 NINL
1607 128627 SPERT
1608 116395 RASSF8
1609 125795 FRMD6
1610 117956 NGFRAP1
1611 108563 FHIT
1612 120035 NECAB2
1613 120027 FAM193B
1614 116370 POLI
1615 114682 PDLIM7
1616 120205 FAM46C
1617 110638 MYO1F
1618 117749 BSCL2
1619 120555 TMEM19
1620 130398 MAGEB18
1621 115046 EMC2
1622 115611 EMC8
1623 110171 ABLIM1
1624 124436 SMIM3
1625 128632 SKA1
1626 118155 POLL
1627 119292 NDUFAF1
1628 124410 CEP19
1629 118078 TUBGCP4
1630 121402 PAK7
1631 112347 SGTA
1632 112574 SPP1
1633 121842 FAM60A
1634 131523 FAM131C
1635 108070 DHPS
1636 124039 VPS25
1637 127996 TCEANC
1638 119612 MBIP
1639 123200 CEP63
1640 120002 ADAMTSL4
1641 122438 DLK2
1642 120812 RABL6
1643 123857 DTNBP1
1644 120020 USP53
1645 115899 KHDRBS3
1646 122894 ZNF408
1647 112521 SNRPG
1648 125421 DDIT4L
1649 138970 TYMSOS
1650 106610 ACY1
1651 113116 TTC1
1652 116627 NT5C2
1653 119979 KRT20
1654 115751 CREB3
1655 127053 C18orf25
1656 124633 TPD52L3
1657 123862 FAM160A2
1658 114016 SDPR
1659 109424 HNRNPC
1660 110037 KPNA3
1661 116243 WWP1
1662 118145 ZNF638
1663 108040 DFFA
1664 120977 LMO3
1665 112734 TADA2A
1666 114744 CNOT8
1667 109445 HOXA9
1668 111655 PSMA1
1669 112611 SRPK2
1670 116466 U2AF2
1671 112786 TCEB3
1672 116871 TSPYL4
1673 112565 SPG7
1674 115430 DNAL4
1675 126680 DYNLL2
1676 114362 SOCS2
1677 115123 TBC1D5
1678 122791 PLEKHF2
1679 121093 TEX11
1680 107527 RCBTB2
1681 119324 COPS4
1682 128633 CFAP53
1683 106672 AP2B1
1684 118007 SDCBP2
1685 122586 C1orf35
1686 115547 SPRY2
1687 124248 TRIM51
1688 120832 NECAP2
1689 124317 ZC3H10
1690 111923 RFX3
1691 114397 SQSTM1
1692 118124 APEX2
1693 113971 MAD1L1
1694 113108 TSNAX
1695 113860 AKAP17A
1696 108016 DDIT3
1697 119350 HSD17B14
1698 119623 MED15
1699 114991 SEC24C
1700 115746 SEC23B
1701 119474 SPG21
1702 125470 BATF2
1703 110253 NBR1
1704 111086 PAFAH1B2
1705 111087 PAFAH1B3
1706 121647 BEGAIN
1707 116251 C10orf10
1708 116558 BAHD1
1709 110078 KRT19
1710 106586 ACTG1
1711 111178 PDE9A
1712 116608 TRIM32
1713 117631 FAM50B
1714 128436 KHDRBS2
1715 122782 BEND5
1716 123221 FLAD1
1717 110120 LASP1
1718 120952 USE1
1719 116599 DKK1
1720 114791 CIAO1
1721 122854 CCDC7
1722 115852 PAICS
1723 123028 CEP76
1724 113352 XRCC4
1725 117407 IFFO1
1726 111744 PTPN9
1727 122766 ARMC7
1728 129001 KCTD13
1729 120430 AKIRIN2
1730 122992 PYROXD1
1731 126576 UPRT
1732 116880 MTUS2
1733 124488 DGCR6L
1734 115450 EBI3
1735 116247 SOX30
1736 117337 BAMBI
1737 108119 DYNC1I2
1738 112850 DYNLT3
1739 110910 CNOT2
1740 110911 CNOT3
1741 108325 EMD
1742 124636 FATE1
1743 125313 EFHC1
1744 115737 TADA3
1745 125213 CCDC101
1746 110277 MAGEA4
1747 113227 UQCRB
1748 115365 UBA2
1749 115366 SAE1
1750 108845 GAD1
1751 117047 HAAO
1752 122508 NOC4L
1753 114178 ASMTL
1754 125736 AEBP2
1755 122536 ZNF426
1756 114553 USP2
1757 118957 HOOK2
1758 107707 COMT
1759 106901 ARRB1
1760 124432 TMEM241
1761 107310 RUNX1T1
1762 115153 SFI1
1763 120267 CHCHD3
1764 128797 BEND7
1765 124199 ACCS
1766 116341 FAM107A
1767 119026 EFEMP2
1768 112324 SRSF1
1769 120876 RCOR3
1770 129720 HID1
1771 121866 NTN4
1772 106828 XIAP
1773 112858 TDO2
1774 124276 RTN4IP1
1775 118134 RBMX
1776 113169 UBE2D1
1777 113993 SPOP
1778 135928 DNAJB3
1779 117997 TRAPPC3
1780 122538 TRAPPC6A
1781 114608 COX7A2L
1782 126799 C10orf82
1783 115374 COX17
1784 123851 KATNAL1
1785 113257 VCL
1786 115454 ABI2
1787 106824 APEH
1788 112438 SLC9A1
1789 123219 MED28
1790 112386 SIX1
1791 112179 S100A1
1792 111507 PPP2CA
1793 123231 GKAP1
1794 113207 UGP2
1795 115694 ARIH2
1796 115548 STAM2
1797 112211 SATB1
1798 107671 CNTFR
1799 117370 YIPF3
1800 116786 ZCCHC14
1801 111804 RAB3IL1
1802 119980 NLE1
1803 120610 MNS1
1804 115966 RAI1
1805 120978 ZKSCAN7
1806 115492 PSME3
1807 112889 TFF1
1808 127687 PRUNE2
1809 119314 TRIM17
1810 129878 LINC00663
1811 121357 PLSCR4
1812 116244 WWP2
1813 126500 RNF183
1814 122408 NADK
1815 122848 KCTD17
1816 128409 RWDD4
1817 128332 TEX37
1818 109822 ILF3
1819 114224 STX11
1820 115873 TAF6L
1821 111677 PSMC4
1822 114256 NOL4
1823 123704 FAM103A1
1824 112316 SET
1825 107316 CBLB
1826 119656 FAM96B
1827 135946 C10orf62
1828 114067 PPFIBP2
1829 115163 SPATA2
1830 110371 MEF2BNB-MEF2B
1831 119583 NCKIPSD
1832 120042 SGTB
1833 125581 FTSJ3
1834 123875 ENKD1
1835 108937 GEM
1836 114492 RNF8
1837 123315 CEP44
1838 122734 MUL1
1839 116308 CDC42EP1
1840 106602 ACTN1
1841 117567 KIAA1279
1842 107972 DACH1
1843 122865 ASB13
1844 110214 LRCH4
1845 115758 ENOX2
1846 123076 MYO15B
1847 122553 DHX58
1848 124711 IFT20
1849 114508 DOK2
1850 110787 NDUFB1
1851 111919 TRIM27
1852 114801 LPXN
1853 106900 ARR3
1854 118081 GNMT
1855 110438 MLH1
1856 124054 ZNF414
1857 114955 MAD2L1BP
1858 120823 RADIL
1859 124008 C2orf88
1860 108938 GFAP
1861 114572 PDLIM1
1862 127896 CCDC116
1863 116982 SIRT3
1864 114577 PRPF3
1865 116962 NUDCD3
1866 109538 HSPA2
1867 117168 HSPBP1
1868 108837 GABRD
1869 109273 H3F3B
1870 116123 EHMT2
1871 114140 PDLIM4
1872 121849 MYOZ1
1873 115149 RNF40
1874 123080 FBXL18
1875 113937 HIST1H2BN
1876 121161 BCCIP
1877 132288 NSUN4
1878 125255 SDSL
1879 109931 JUP
1880 127988 GLIS3
1881 114196 AKR1C3
1882 115177 ZBTB24
1883 115818 RABAC1
1884 124016 ING5
1885 138924 EID3
1886 122824 PRKRIP1
1887 115431 ZNF263
1888 108187 DUT
1889 122589 CENPO
1890 128629 FAM124A
1891 115793 GLRX3
1892 113742 FOSL1
1893 116284 KRR1
1894 125556 CATSPER1
1895 116228 PIM2
1896 125921 MIEF2
1897 122671 WDR25
1898 115845 TRAPPC2B
1899 116292 EMILIN1
1900 122455 MTMR9
1901 113368 SF1
1902 116350 WDR6
1903 117115 CDC42EP4
1904 117505 SS18L1
1905 114764 RAB33A
1906 120308 BANP
1907 122898 SHCBP1
1908 128708 ZUFSP
1909 120174 ZCCHC10
1910 114384 LDB1
1911 128006 SSBP4
1912 124754 LRSAM1
1913 127991 FAM46D
1914 119684 CYB5R2
1915 114046 FKBP6
1916 118963 NME7
1917 127748 C11orf65
1918 123267 TSGA10
1919 115979 TRAF3IP2
1920 117728 IL36RN
1921 119542 HPCAL4
1922 115675 NDC80
1923 116594 RPIA
1924 118023 CPNE7
1925 111679 PSMC6
1926 124286 ANKRD36BP1
1927 116966 KIAA0368
1928 110428 MIF
1929 110897 NME4
1930 122473 C19orf43
1931 117344 TNFAIP8
1932 118849 MED4
1933 124226 PRRC2B
1934 125867 SNX20
1935 119903 POLE3
1936 111543 SRGN
1937 110365 MEA1
1938 116821 XPO6
1939 122493 C20orf195
1940 119516 EIF3L
1941 112679 STX4
1942 114528 ASH2L
1943 124181 DPY30
1944 108484 FANCG
1945 108827 GABPB1
1946 120645 PIDD1
1947 122071 C10orf54
1948 121614 STAMBPL1
1949 127513 CCDC112
1950 127893 LRRN4
1951 124658 CCDC120
1952 122287 RMND5B
1953 124218 BEX2
1954 115721 BAIAP2
1955 119468 PHF21A
1956 109659 IFIT1
1957 109660 IFIT3
1958 126752 SIRPA
1959 116629 TCF25
1960 116223 DSTN
1961 123632 HDHD3
1962 110051 KRT6A
1963 106854 AQP1
1964 107144 ZFP36L1
1965 116026 UTP14A
1966 109938 KARS
1967 113684 AIMP2
1968 112329 SRSF6
1969 116125 RNPS1
1970 111587 MAPK9
1971 121779 CCNB1IP1
1972 125029 ZNF670
1973 109459 HOXB9
1974 115604 IKZF1
1975 125254 MFSD3
1976 120505 SETD5
1977 113222 NR1H2
1978 119099 DEF6
1979 112396 SLC1A1
1980 119717 SYT17
1981 121236 THAP10
1982 122444 RASL11B
1983 109727 IGHM
1984 109869 IRF3
1985 111089 PRDX1
1986 124343 ARHGEF39
1987 118016 AFF4
1988 113164 UBC
1989 120584 CCDC91
1990 120507 DPPA4
1991 109338 HIF1A
1992 112637 SSX4
1993 119601 ZNF581
1994 119641 UBE2D4
1995 121312 ADCK3
1996 122897 CARF
1997 121140 PRMT8
1998 111271 PHF1
1999 122540 CARD14
2000 127961 ZNF679
2001 107609 CLK3
2002 121332 RSRP1
2003 115075 ZNF646
2004 114173 USO1
2005 120794 HIF1AN
2006 126615 ASB9
2007 115126 MATR3
2008 113202 SLC35A2
2009 128899 STAC3
2010 123202 FAM214B
2011 116551 WDR37
2012 108850 GAGE5
2013 122153 GMCL1P1
2014 123536 CCDC130
2015 114946 BRE
2016 118855 BABAM1
2017 120853 ZFP64
2018 114300 RIPK2
2019 129592 KCNRG
2020 122574 PLEKHF1
2021 124959 ZNF764
2022 123701 ZMIZ2
2023 120372 C19orf60
2024 114548 UNC119
2025 135663 C16orf74
2026 112352 SH3GL1
2027 111927 RGR
2028 113408 ZSCAN20
2029 119434 SCAND1
2030 127562 IQUB
2031 107454 CDK4
2032 107466 CDKN2D
2033 123073 UBTD1
2034 123276 KIAA1683
2035 108075 SEPT1
2036 116770 SEPT6
2037 124228 CBX2
2038 120252 FAM208B
2039 122723 NKAP
2040 115471 SERF2
2041 123254 COASY
2042 115355 SH2D3C
2043 115567 EFS
2044 109349 ZBTB48
2045 126438 C7orf34
2046 115776 DDX17
2047 128212 CCER1
2048 112124 RPS15A
2049 108257 EEF1G
2050 128221 EEF1DP3
2051 117579 C10orf12
2052 120231 CWC25
2053 117087 RBFOX2
2054 106858 AQP5
2055 110759 NASP
2056 113951 HIST1H3G
2057 121181 C11orf16
2058 128803 RFX6
2059 125102 ZNF101
2060 121679 COL20A1
2061 120647 TMCO6
2062 112204 SALL2
2063 123527 NDEL1
2064 114376 CDK5R1
2065 115956 PLK4
2066 109658 IFIT2
2067 120603 C5orf22
2068 124061 ELOF1
2069 115965 RAI2
2070 120540 YY1AP1
2071 111156 CDK18
2072 122718 GCC1
2073 122461 OTUB2
2074 119340 ZNF580
2075 121488 RCN3
2076 116502 PUF60
2077 107984 DARS
2078 125457 DHRS1
2079 128200 RILPL2
2080 118086 GPKOW
2081 116317 PLA2G16
2082 125372 RHPN1
2083 113251 VASP
2084 130152 FAM153A
2085 131910 TEX9
2086 119598 ZCCHC17
2087 117446 PNKD
2088 109024 GMDS
2089 110618 MTCP1
2090 114856 EIF4E2
2091 121148 EIF4ENIF1
2092 110778 NDUFA5
2093 123953 WDR24
2094 113139 TULP2
2095 116329 RABL2B
2096 113692 SHFM1
2097 120908 PCID2
2098 114995 ISG15
2099 116430 USP18
2100 112500 SNAP25
2101 121731 TLDC1
2102 118020 HSPB7
2103 120311 THG1L
2104 120702 ELMOD1
2105 113021 TPM1
2106 125715 RHEBL1
2107 122147 IKZF5
2108 117523 HACL1
2109 116808 GSE1
2110 124118 ZNF559
2111 109014 GLUL
2112 109993 KEL
2113 121896 GPBP1L1
2114 115752 LRRC41
2115 119265 APIP
2116 120037 GNL3L
2117 112989 TNNI1
2118 128206 ZFC3H1
2119 119496 HOOK1
2120 119726 MYOZ2
2121 110310 MARK3
2122 116388 TREX2
2123 112864 TEAD3
2124 111922 RFX2
2125 114587 ATG12
2126 110494 MPP1
2127 119530 AMOTL2
2128 107572 CKB
2129 108497 FBP1
2130 122178 PCNXL4
2131 120420 MAGOHB
2132 111385 PMM1
2133 111808 RAB6A
2134 114845 HOMER1
2135 109402 HMGA1
2136 122588 RBM42
2137 112804 VPS72
2138 108181 DUSP6
2139 121111 KIAA1217
2140 115478 RBM7
2141 122957 CPSF7
2142 113920 FZD7
2143 113162 UBB
2144 123054 OBFC1
2145 116126 FASTK
2146 114242 CDC23
2147 110795 NDUFB9
2148 114190 EIF4EBP3
2149 124418 UBL7
2150 113270 VIL1
2151 126209 NEU4
2152 117223 GABARAPL1
2153 112145 RPS26
2154 124665 TSR2
2155 116431 KLHL2
2156 116881 CSTF2T
2157 110620 MTF1
2158 121977 SH2D4A
2159 127015 CCDC42
2160 110939 NPPB
2161 119499 ZMYND10
2162 121313 CTNNBIP1
2163 116210 IFT27
2164 119671 HSPB11
2165 116272 WDR5
2166 107692 COL8A1
2167 115060 HERPUD1
2168 123873 KBTBD7
2169 121389 CD177
2170 111618 PRPSAP1
2171 124252 ZNF607
2172 114808 FAM189A2
2173 114907 BAG3
2174 123736 TRPT1
2175 116484 IKZF3
2176 111017 OGDH
2177 116106 RUNDC3A
2178 112079 RPL31
2179 117502 ZNF451
2180 112753 TAP1
2181 124110 DCTN5
2182 114748 SNAP29
2183 123958 NBPF3
2184 125513 TSEN15
2185 111232 PFKL
2186 114047 SORBS2
2187 106601 ACTL6A
2188 113539 ZNF205
2189 116433 TREX1
2190 123973 MRI1
2191 123329 SH3BP5L
2192 108233 PHC1
2193 119553 SFMBT1
2194 121511 MIF4GD
2195 114806 ARHGAP29
2196 109335 HHEX
2197 117285 BCL2L13
2198 120963 DBNDD2
2199 120560 IMP3
2200 120790 RNF126
2201 119664 GINS2
2202 124023 GINS4
2203 126079 C1orf216
2204 119546 IP6K2
2205 113041 TRAF6
2206 107261 CALML3
2207 112170 RXRG
2208 116257 TRIM31
2209 121924 FASTKD5
2210 124741 ZNF439
2211 106882 RHOC
2212 106885 ARHGAP1
2213 119681 TRAPPC2L
2214 108316 ELF5
2215 119603 SIRT6
2216 119549 LCMT1
2217 120860 PARVA
2218 113881 NAA10
2219 125600 LOH12CR1
2220 110437 MLF1
2221 117972 DIEXF
2222 116425 SNF8
2223 112122 RPS14
2224 112743 TAF9
2225 112863 TEAD4
2226 117434 WWTR1
2227 115849 CDC42EP3
2228 120465 CEP55
2229 115328 TANK
2230 123141 ZC3H12A
2231 119377 TACO1
2232 108773 FTH1
2233 122964 UBA5
2234 117561 LDLRAP1
2235 114020 NCK2
2236 126246 ZFAND2B
2237 115119 EIF4A3
2238 119402 CCDC174
2239 110070 KRT17
2240 115697 CFDP1
2241 128213 EEF2KMT
2242 113023 TPM3
2243 113370 ZFP36
2244 125566 RAB3IP
2245 120419 AGGF1
2246 121820 RPRD1B
2247 107905 CXADR
2248 108118 DYNC1I1
2249 118852 CHMP4A
2250 116584 MAPRE3
2251 122157 AKTIP
2252 120992 ZC4H2
2253 114216 EIF3H
2254 114104 CHST1
2255 121162 EIF5A2
2256 114472 SELENBP1
2257 109209 GSTZ1
2258 109929 JUNB
2259 117164 SSBP2
2260 111105 PARK2
2261 117438 TPGS2
2262 130290 ZNF707
2263 130604 RAB37
2264 121123 CTNNBL1
2265 124573 GTPBP10
2266 120343 PIH1D1
2267 122465 PRR14
2268 126265 M1AP
2269 111571 PKN1
2270 124334 LINGO1
2271 109488 HPRT1
2272 112053 RPL9
2273 106954 ZFHX3
2274 120527 MOB1A
2275 107711 KLF6
2276 136043 DDI1
2277 120310 CPSF3L
2278 111324 PITX1
2279 107498 CETP
2280 116258 STMN2
2281 115131 DLGAP5
2282 110896 NME3
2283 107059 BBS2
2284 107788 CRK
2285 110802 NDUFV1
2286 116136 PRDX3
2287 118037 RSPH14
2288 106596 ACTN4
2289 117093 DNPEP
2290 119223 EMC9
2291 127997 ZCCHC12
2292 107839 CSNK1G2
2293 122476 SCNM1
2294 112615 TRIM21
2295 110386 MEOX2
2296 117342 SAMM50
2297 114843 HOMER3
2298 122284 PCED1A
2299 115208 ZC3H11A
2300 117462 CHMP2B
2301 113297 EIF4H
2302 123702 C11orf68
2303 126307 GLYCTK
2304 120758 DOCK10
2305 113054 CCT3
2306 110420 CD99
2307 123348 WNT5B
2308 112169 RXRB
2309 127746 CCDC67
2310 107256 CALM2
2311 118987 SERTAD1
2312 120488 NADSYN1
2313 118983 SERTAD3
2314 114586 CBFA2T2
2315 119975 ZFAND6
2316 109515 HSBP1
2317 115840 DNPH1
2318 109753 IGLC1
2319 112022 RORA
2320 117464 AAR2
2321 120941 EAPP
2322 127533 SAMD3
2323 125190 SAT2
2324 119368 IPO11
2325 110268 SMAD9
2326 107334 CCND2
2327 124273 PLCD4
2328 115204 SEC24D
2329 115507 DDX39A
2330 124049 SARNP
2331 121239 MAP3K7CL
2332 129216 TAB3
2333 108923 GCSH
2334 114142 AKR7A2
2335 116626 AKR7A3
2336 112327 SRSF4
2337 121008 LIN37
2338 124092 PHYHIPL
2339 122078 TINAGL1
2340 116134 MORF4L1
2341 125400 MRFAP1L1
2342 120760 TRMT1
2343 119420 CLEC1B
2344 121365 PARP11
2345 121167 NPDC1
2346 107164 BUB1
2347 110810 DRG1
2348 119518 RWDD1
2349 120835 ZNF334
2350 115436 OPTN
2351 119517 NIP7
2352 113557 ZNF232
2353 119545 RNF138
2354 127543 C6orf165
2355 113783 TCL1A
2356 124981 HIST3H2A
2357 116424 DUSP12
2358 117469 HINFP
2359 117659 VPS33B
2360 121974 VIPAS39
2361 115853 TBL3
2362 111769 PTS
2363 116188 SF3B2
2364 124780 TRIM41
2365 119473 WAC
2366 117811 SH3YL1
2367 113490 ZNF136
2368 117107 DDAH2
2369 119720 INPP5K
2370 116819 RRS1
2371 111615 PRPS1
2372 115571 BET1
2373 120923 UTP6
2374 123871 TKTL2
2375 107478 CEACAM5
2376 123621 HYI
2377 117607 PITPNC1
2378 125396 TMEM123
2379 124879 CHMP7
2380 120526 CCDC87
2381 127094 CCDC155
2382 132508 SERP2
2383 124056 DYDC2
2384 124791 AP5B1
2385 109481 HPCAL1
2386 119362 RSL24D1
2387 125499 EXOC3-AS1
2388 123498 POLR2M
2389 122864 SNIP1
2390 107838 CSNK1E
2391 122261 METTL17
2392 108253 EEF1B2
2393 109821 ILF2
2394 115325 GNPDA1
2395 115691 UBAC1
2396 122976 MCMBP
2397 116753 EPB41L3
2398 119725 ZAK
2399 127848 ZNF567
2400 109139 GPX7
2401 114747 VAMP3
2402 113810 RND2
2403 115839 SCGN
2404 112040 RPE
2405 114023 DYRK2
2406 112689 SULT2B1
2407 114361 TMEM11
2408 115590 SNAPC5
2409 115792 BATF
2410 108134 DPEP1
2411 125449 EVI5L
2412 110285 MAGEA12
2413 133248 GLIDR
2414 123925 LOXL4
2415 116146 SF3A3
2416 112908 TGIF1
2417 127391 TTC14
2418 121234 SH3GLB2
2419 126170 CHMP4B
2420 123839 NCALD
2421 114305 NAPA
2422 123157 DBF4B
2423 114922 ATP6V1G1
2424 108310 ELAVL3
2425 112885 TFDP1
2426 118833 FAM156A
2427 118995 NRBP1
2428 109053 GNG11
2429 114759 SLC22A6
2430 108311 ELAVL4
2431 107873 CTH
2432 116216 LILRA3
2433 115642 HMG20B
2434 114752 RPL23
2435 119380 DUSP13
2436 119253 TXNDC11
2437 115757 STK25
2438 116910 TRIM2
2439 126217 ACMSD
2440 127828 C18orf54
2441 121626 ZNF471
2442 112296 SEC13
2443 124624 SEC16B
2444 107583 CKS2
2445 124243 PCGF1
2446 122543 C11orf49
2447 116016 SEC24A
2448 121692 CALCOCO1
2449 121946 RIC8A
2450 125431 GBP5
2451 122551 MAPKAP1
2452 126654 TRIM69
2453 110446 MLLT3
2454 115253 ZBTB5
2455 117118 SMUG1
2456 116067 RUVBL2
2457 117415 DPCD
2458 131914 HDDC3
2459 126404 UBLCP1
2460 107607 CLK2
2461 122849 TBC1D17
2462 118875 NXT1
2463 120683 TRPV6
2464 125280 TRIM9
2465 108855 GALE
2466 112535 SORD
2467 111777 PVRL2
2468 113606 MALL
2469 118797 MRPS18B
2470 121846 MID1IP1
2471 129933 C1orf111
2472 119942 TERF2IP
2473 119050 ZNRD1
2474 119210 TPRKB
2475 106927 ASL
2476 111294 SERPINI2
2477 110861 NFKBIE
2478 122475 CUEDC2
2479 114881 XAGE2
2480 108165 TSC22D3
2481 125388 C1QTNF1
2482 112199 SAA4
2483 125636 NUDT9P1
2484 122140 ARHGAP9
2485 111929 RGS2
2486 118154 RABGEF1
2487 122958 BAALC
2488 108144 DR1
2489 112680 STX5
2490 111791 PCYT2
2491 122923 KDM8
2492 108209 E4F1
2493 119476 AHSP
2494 122652 RSG1
2495 123171 FUZ
2496 124983 REEP6
